@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2009-Q3,2009-07-01,8.80113006870958,8.80113006870958,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2009-Q4,2009-10-01,9.11430844087763,9.11430844087763,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2010-Q1,2010-01-01,8.99746990607506,8.99746990607506,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2010-Q2,2010-04-01,8.88876594835459,8.88876594835459,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2010-Q3,2010-07-01,8.80809224081272,8.80809224081272,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2010-Q4,2010-10-01,8.79030405849144,8.79030405849144,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2011-Q1,2011-01-01,8.77574000390308,8.77574000390308,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2011-Q2,2011-04-01,8.70180223706109,8.70180223706109,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2011-Q3,2011-07-01,8.77905480580797,8.77905480580797,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2011-Q4,2011-10-01,8.98772734862658,8.98772734862658,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2012-Q1,2012-01-01,9.12958356684984,9.12958356684984,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2012-Q2,2012-04-01,9.34271524359398,9.34271524359398,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2012-Q3,2012-07-01,9.34624287700488,9.34624287700488,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2012-Q4,2012-10-01,9.77961304671036,9.77961304671036,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2013-Q1,2013-01-01,9.96278863190563,9.96278863190563,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2013-Q2,2013-04-01,10.0405118932928,10.0405118932928,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2013-Q3,2013-07-01,9.843130176603,9.843130176603,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2013-Q4,2013-10-01,9.83638603409144,9.83638603409144,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2014-Q1,2014-01-01,10.1772184463814,10.1772184463814,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2014-Q2,2014-04-01,10.2044152059136,10.2044152059136,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2014-Q3,2014-07-01,10.272975959245,10.272975959245,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2014-Q4,2014-10-01,10.5143248428033,10.5143248428033,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2015-Q1,2015-01-01,10.3351168159303,10.3351168159303,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2015-Q2,2015-04-01,10.4963851048916,10.4963851048916,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2015-Q3,2015-07-01,10.3062086128434,10.3062086128434,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2015-Q4,2015-10-01,10.279365100346,10.279365100346,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2016-Q1,2016-01-01,10.2664731214535,10.2664731214535,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2016-Q2,2016-04-01,10.0367948828221,10.0367948828221,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2016-Q3,2016-07-01,9.82433921079843,9.82433921079843,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2016-Q4,2016-10-01,10.0695933744778,10.0695933744778,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2017-Q1,2017-01-01,9.64067871771192,9.64067871771192,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2017-Q2,2017-04-01,9.53655026036557,9.53655026036557,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2017-Q3,2017-07-01,9.42272318674108,9.42272318674108,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2017-Q4,2017-10-01,9.04010134307845,9.04010134307845,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,FRA.LRUNTTTT.STSA.Q,"France – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2018-Q1,2018-01-01,9.26833736798984,9.26833736798984,FRA,LRUNTTTT,STSA,Q,France,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
